kai_24bit_44.1kHz.wav,8
kai_24bit_22.05kHz.wav,6
kai_24bit_11.025kHz.wav,0
kai_16bit_44.1kHz.wav,11
kai_16bit_22.05kHz.wav,8
kai_16bit_11.025kHz.wav,0
